combination_id,max_weight,cardinality,sector_max,objective,annual_return,annual_volatility,sharpe_ratio,selected_assets
994,0.2,13,0.15,4.291090332265868,0.11321678230878753,0.12576356084441215,0.7412066077240789,10
159,0.07,12,0.2,164.5591414281938,0.13071156745950643,0.14987024559279252,0.7387161275515433,12
358,0.1,14,0.15,0.6984882441714418,0.13864545385555038,0.16131318048604476,0.7354975799129719,14
568,0.13,18,0.25,0.09267987624305048,0.10889811081552088,0.1210696630105899,0.734272390001986,18
960,0.19,20,0.25,0.9659982133007072,0.13981499939279804,0.16339352613785052,0.7332909829714642,8
400,0.11,8,0.25,121.52243495773888,0.1357132680741706,0.15806069578383405,0.7320812267739327,8
518,0.13,6,0.15,321.36273930619774,0.14677951804200529,0.17318043703234454,0.7320660474966174,6
18,0.05,9,0.15,554.9801734175186,0.13131060825772922,0.15257675287234432,0.7295384530227809,9
149,0.07,10,0.1,473.57473932374705,0.11432124693505955,0.12981316028232787,0.7265923326257698,9
89,0.06,11,0.1,419.79318576318406,0.12411902455426513,0.1435093246939039,0.725520970684966,10
713,0.16,7,0.1,301.31231510842906,0.1283270645725184,0.14933230920866208,0.7254094251040675,7
367,0.1,16,0.2,0.08466023384433771,0.1331291298626965,0.15636367081765337,0.7235000897019379,16
534,0.13,10,0.15,2.42830900023678,0.11758693781333528,0.1349079369399954,0.723359500017706,9
536,0.13,10,0.25,0.06087003482026005,0.12126819206491152,0.14002950298263447,0.7231918267786048,10
148,0.07,9,0.25,371.8095254386189,0.15252248283259826,0.18329097711770137,0.7230169477873326,9
525,0.13,8,0.1,202.71675793624905,0.12084525991294291,0.14057429498700663,0.7173805134307385,8
256,0.08,20,0.25,5.3684105500122605,0.11226185097441418,0.12866447414628857,0.7170732370888531,16
206,0.08,8,0.15,363.5833286635177,0.1358608166649311,0.1618584063316869,0.7158158744471037,8
778,0.17,7,0.15,0.25960331291756933,0.12230139781630026,0.14355494993572482,0.7126288425589268,7
16,0.05,8,0.25,601.1164564877383,0.14228138899652637,0.17168099624913372,0.7122593162208737,8
801,0.17,13,0.1,8.670326688705174,0.11255529349955916,0.1299915426045797,0.712010117312804,11
639,0.14,20,0.2,2.5678625090449754,0.10944385497624523,0.12574462920864338,0.711313521214766,11
242,0.08,17,0.15,4.866366441867243,0.1076964480964676,0.1234071790079093,0.7106267949844881,17
42,0.05,15,0.15,256.41516728951564,0.12026047272236486,0.1414038604624826,0.7090363190541467,15
878,0.18,16,0.15,0.1598016992479302,0.11097203691216491,0.12835667262766026,0.7087441194121517,16
324,0.1,5,0.25,500.7038975051582,0.16595773895195357,0.20652542039282953,0.7067301384707466,5
435,0.11,17,0.2,0.1326196422007582,0.11257680546011299,0.13121009816737136,0.7055615897948814,17
870,0.18,14,0.15,0.12097438569621584,0.1206476582760561,0.1431657419524202,0.7030149594691822,14
296,0.09,14,0.25,0.07049975868305988,0.10397920405704576,0.11949360411012129,0.7027924605877093,14
822,0.17,18,0.15,4.19009274117119,0.11002608154298257,0.12823987164119657,0.7020131913019011,12
632,0.14,18,0.25,0.08515865938734918,0.11478666016872188,0.135292198383661,0.7006069921336211,18
704,0.15,20,0.25,2.5888480492599957,0.11265060029738802,0.13235787269838975,0.7000006755058341,11
184,0.07,18,0.25,0.07548995650193668,0.11416968918302615,0.13453476200081216,0.699965479423509,18
