ticker,current_price,bid,ask,spread_pct
WEC,113.41,113.29659,113.52340999999998,0.0019999999999999064
WELL,216.17,215.95382999999998,216.38616999999996,0.0019999999999999176
WFC,76.4,76.3236,76.4764,0.0019999999999999888
WM,217.9,217.68210000000002,218.1179,0.0019999999999998712
WMB,78.47,78.39153,78.54847,0.0019999999999998934
WMT,120.27,115.27,125.14,0.08206535295584938
WRB,67.54,67.47246000000001,67.60754,0.0019999999999998205
WSM,192.5,192.3075,192.69249999999997,0.0019999999999998053
WST,316.42,316.10358,316.73641999999995,0.0019999999999997806
WTW,257.4,257.13,257.75,0.0024087024087024265
WY,23.66,23.63634,23.683659999999996,0.0019999999999998136
WYNN,97.24,91.67,102.48,0.11116824352118472
XEL,81.08,76.27,84.48,0.10125801677355709
XOM,154.92,154.76507999999998,155.07491999999996,0.0019999999999998704
XYL,110.28,110.16972,110.39027999999999,0.0019999999999999263
XYZ,68.08,68.01192,68.14808,0.001999999999999848
YUM,155.15,154.99485,155.30515,0.0019999999999998955
ZBH,85.5,85.4145,85.5855,0.0019999999999999094
ZBRA,255.55,232.3,270.41,0.14912932889845437
ZTS,81.32,81.23867999999999,81.40131999999998,0.0019999999999999523
